,date,region,population,confirmed_cases_per_100k,deaths_per_100k
315,12-4-2020,Midtjylland,1333245,1.5751043506632314,0.150009938158403
316,12-4-2020,Nordjylland,589755,1.3564954938915312,0.0
317,12-4-2020,Sjælland,2319705,0.8190696661860021,0.0
318,12-4-2020,Syddanmark,1223634,1.0624091844456758,0.0
319,12-4-2021,Hovedstaden,1846023,19.501382160460622,0.1625115180038385
320,12-4-2021,Midtjylland,1333245,8.02553169147456,0.0
321,12-4-2021,Nordjylland,589755,11.530211698078014,0.3391238734728828
322,12-4-2021,Sjælland,2319705,4.569546558721906,0.0
323,12-4-2021,Syddanmark,1223634,8.662721042403202,0.0
324,12-5-2020,Hovedstaden,1846023,1.895967710044783,0.054170506001279504
325,12-5-2020,Midtjylland,1333245,0.0750049690792015,0.0
326,12-5-2020,Nordjylland,589755,0.1695619367364414,0.0
327,12-5-2020,Sjælland,2319705,0.4310892979926327,0.0
328,12-5-2020,Syddanmark,1223634,0.7355140507700832,0.0
329,12-5-2021,Hovedstaden,1846023,30.11880133671141,0.10834101200255901
330,12-5-2021,Midtjylland,1333245,15.301013692157106,0.0
331,12-5-2021,Nordjylland,589755,17.295317547117023,0.0
332,12-5-2021,Sjælland,2319705,8.061369872462231,0.0
333,12-5-2021,Syddanmark,1223634,8.172378341889813,0.08172378341889813
334,12-6-2020,Hovedstaden,1846023,1.4084331560332672,0.0
335,12-6-2020,Midtjylland,1333245,0.300019876316806,0.0
336,12-6-2020,Nordjylland,589755,4.239048418411035,0.1695619367364414
337,12-6-2020,Sjælland,2319705,0.17243571919705308,0.04310892979926327
338,12-6-2020,Syddanmark,1223634,0.08172378341889813,0.0
339,12-6-2021,Hovedstaden,1846023,5.8504146481381865,0.054170506001279504
340,12-6-2021,Midtjylland,1333245,3.2252136704056644,0.0
341,12-6-2021,Nordjylland,589755,6.104229722511891,0.0
342,12-6-2021,Sjælland,2319705,1.465703613174951,0.0
343,12-6-2021,Syddanmark,1223634,1.879647018634657,0.0
344,12-7-2020,Hovedstaden,1846023,0.7583870840179131,0.0
345,12-7-2020,Midtjylland,1333245,0.0750049690792015,0.0
346,12-7-2020,Nordjylland,589755,0.3391238734728828,0.0
347,12-7-2020,Sjælland,2319705,0.21554464899631634,0.0
348,12-7-2021,Hovedstaden,1846023,30.768847408726764,0.0
349,12-7-2021,Midtjylland,1333245,19.65130189875079,0.0
350,12-7-2021,Nordjylland,589755,7.6302871531398635,0.0
351,12-7-2021,Sjælland,2319705,3.578041173338851,0.0
352,12-7-2021,Syddanmark,1223634,11.44132967864574,0.16344756683779627
353,12-8-2020,Hovedstaden,1846023,2.600184288061416,0.0
354,12-8-2020,Midtjylland,1333245,6.075402495415322,0.0
355,12-8-2020,Nordjylland,589755,3.221676797992387,0.0
356,12-8-2020,Sjælland,2319705,0.21554464899631634,0.0
357,12-8-2020,Syddanmark,1223634,0.572066483932287,0.0
358,12-8-2021,Hovedstaden,1846023,20.259769244478534,0.054170506001279504
359,12-8-2021,Midtjylland,1333245,18.901252207958777,0.0
360,12-8-2021,Nordjylland,589755,18.651813041008555,0.0
361,12-8-2021,Sjælland,2319705,4.828200137517486,0.0
362,12-8-2021,Syddanmark,1223634,11.604777245483534,0.0
363,12-9-2020,Hovedstaden,1846023,9.425668044222634,0.10834101200255901
364,12-9-2020,Midtjylland,1333245,2.1751441032968435,0.0
365,12-9-2020,Nordjylland,589755,5.256420038829684,0.1695619367364414
366,12-9-2020,Sjælland,2319705,0.9915053853830552,0.0
367,12-9-2020,Syddanmark,1223634,3.595846470431518,0.0
368,12-9-2021,Hovedstaden,1846023,10.292396140243106,0.054170506001279504
369,12-9-2021,Midtjylland,1333245,3.150208701326463,0.0750049690792015
370,12-9-2021,Nordjylland,589755,3.221676797992387,0.0
371,12-9-2021,Sjælland,2319705,2.1554464899631633,0.0
372,12-9-2021,Syddanmark,1223634,2.20654215231025,0.0
373,13-1-2021,Hovedstaden,1846023,27.789469578656387,0.5417050600127951
374,13-1-2021,Midtjylland,1333245,12.825849712543455,0.150009938158403
375,13-1-2021,Nordjylland,589755,20.177870471636528,0.6782477469457656
376,13-1-2021,Sjælland,2319705,6.768101978484334,0.21554464899631634
377,13-1-2021,Syddanmark,1223634,12.340291296253618,0.08172378341889813
378,13-10-2020,Hovedstaden,1846023,8.504769442200883,0.054170506001279504
379,13-10-2020,Midtjylland,1333245,7.125472062524143,0.0
380,13-10-2020,Nordjylland,589755,9.325906520504278,0.1695619367364414
381,13-10-2020,Sjælland,2319705,1.0346143151823186,0.0
382,13-10-2020,Syddanmark,1223634,7.682035641376425,0.08172378341889813
